year,geo,disagg_type,disagg,value
2021,WLD,Technology,PEM,153
2022,WLD,Technology,PEM,177
2023,WLD,Technology,PEM,197
2024,WLD,Technology,PEM,246
2025,WLD,Technology,PEM,285
2026,WLD,Technology,PEM,328
2027,WLD,Technology,PEM,346
2028,WLD,Technology,PEM,359
2029,WLD,Technology,PEM,360
2030,WLD,Technology,PEM,375
2031,WLD,Technology,PEM,375
2032,WLD,Technology,PEM,376
2033,WLD,Technology,PEM,377
2034,WLD,Technology,PEM,377
2035,WLD,Technology,PEM,377
2036,WLD,Technology,PEM,377
2037,WLD,Technology,PEM,377
2038,WLD,Technology,PEM,377
2040,WLD,Technology,PEM,377
2043,WLD,Technology,PEM,377
2000,WLD,Technology,SOEC,0
2001,WLD,Technology,SOEC,0
2002,WLD,Technology,SOEC,0
2003,WLD,Technology,SOEC,0
2004,WLD,Technology,SOEC,0
2005,WLD,Technology,SOEC,0
2006,WLD,Technology,SOEC,0
2007,WLD,Technology,SOEC,0
2008,WLD,Technology,SOEC,0
2009,WLD,Technology,SOEC,0
2010,WLD,Technology,SOEC,0
2011,WLD,Technology,SOEC,1
2012,WLD,Technology,SOEC,3
2013,WLD,Technology,SOEC,4
2014,WLD,Technology,SOEC,5
2015,WLD,Technology,SOEC,8
2016,WLD,Technology,SOEC,10
2017,WLD,Technology,SOEC,12
2018,WLD,Technology,SOEC,15
2019,WLD,Technology,SOEC,17
2020,WLD,Technology,SOEC,20
2021,WLD,Technology,SOEC,23
2022,WLD,Technology,SOEC,23
2023,WLD,Technology,SOEC,30
2024,WLD,Technology,SOEC,32
2025,WLD,Technology,SOEC,34
2026,WLD,Technology,SOEC,36
2027,WLD,Technology,SOEC,36
2028,WLD,Technology,SOEC,39
2029,WLD,Technology,SOEC,41
2030,WLD,Technology,SOEC,41
2031,WLD,Technology,SOEC,41
2032,WLD,Technology,SOEC,41
2033,WLD,Technology,SOEC,41
2034,WLD,Technology,SOEC,41
2035,WLD,Technology,SOEC,41
2036,WLD,Technology,SOEC,41
2037,WLD,Technology,SOEC,41
2038,WLD,Technology,SOEC,41
2040,WLD,Technology,SOEC,41
2043,WLD,Technology,SOEC,41
2025,AGO,Status,Feasibility study,1
2016,ARE,Status,Operational,1
2021,ARE,Status,Operational,2
2024,ARE,Status,Feasibility study,1
2025,ARE,Status,Concept,1
2026,ARE,Status,Concept,2
2026,ARE,Status,Feasibility study,2
2028,ARE,Status,Concept,3
2030,ARE,Status,Feasibility study,3
2009,ARG,Status,Operational,1
2030,ARG,Status,Feasibility study,1
2013,AUS,Status,Operational,1
2018,AUS,Status,Operational,2
2019,AUS,Status,Operational,3
2020,AUS,Status,DEMO,2
2021,AUS,Status,Operational,7
2022,AUS,Status,Operational,9
2023,AUS,Status,DEMO,3
2023,AUS,Status,Operational,10
2024,AUS,Status,Feasibility study,10
2024,AUS,Status,FID/Construction,11
2024,AUS,Status,Operational,12
2025,AUS,Status,DEMO,4
2025,AUS,Status,Feasibility study,17
2025,AUS,Status,FID/Construction,16
2026,AUS,Status,Feasibility study,22
2026,AUS,Status,FID/Construction,18
2027,AUS,Status,Concept,3
2027,AUS,Status,Feasibility study,31
2028,AUS,Status,Concept,10
2028,AUS,Status,Feasibility study,39
2028,AUS,Status,FID/Construction,19
2029,AUS,Status,Concept,12
2029,AUS,Status,Feasibility study,40
2030,AUS,Status,Concept,15
2030,AUS,Status,Feasibility study,43
2031,AUS,Status,Feasibility study,44
2032,AUS,Status,Concept,16
2036,AUS,Status,Feasibility study,45
2002,AUT,Status,DEMO,1
2006,AUT,Status,DEMO,3
2012,AUT,Status,DEMO,4
2013,AUT,Status,DEMO,6
2015,AUT,Status,DEMO,7
2017,AUT,Status,Operational,1
2018,AUT,Status,Operational,2
2019,AUT,Status,Operational,3
2020,AUT,Status,Operational,4
2022,AUT,Status,Operational,6
2023,AUT,Status,DEMO,8
2023,AUT,Status,Operational,10
2024,AUT,Status,FID/Construction,2
2024,AUT,Status,Operational,11
2025,AUT,Status,FID/Construction,6
2026,AUT,Status,Feasibility study,1
2027,AUT,Status,Feasibility study,3
2030,AUT,Status,Concept,1
2015,BEL,Status,Operational,1
2021,BEL,Status,Operational,2
2024,BEL,Status,Feasibility study,1
2025,BEL,Status,DEMO,1
2025,BEL,Status,Feasibility study,4
2025,BEL,Status,FID/Construction,1
2026,BEL,Status,DEMO,2
2026,BEL,Status,FID/Construction,2
2027,BEL,Status,Feasibility study,5
2028,BEL,Status,Concept,1
2028,BEL,Status,Feasibility study,6
2030,BEL,Status,Feasibility study,8
2020,BGD,Status,DEMO,1
2025,BGR,Status,DEMO,1
2021,BRA,Status,DEMO,1
2022,BRA,Status,Operational,2
2023,BRA,Status,DEMO,2
2024,BRA,Status,DEMO,4
2024,BRA,Status,FID/Construction,1
2025,BRA,Status,Concept,2
2025,BRA,Status,Feasibility study,3
2025,BRA,Status,FID/Construction,2
2026,BRA,Status,Concept,3
2026,BRA,Status,Feasibility study,6
2027,BRA,Status,Concept,7
2027,BRA,Status,Feasibility study,9
2028,BRA,Status,Concept,8
2030,BRA,Status,Concept,11
2030,BRA,Status,Feasibility study,10
2032,BRA,Status,Concept,12
2026,BRB,Status,Feasibility study,1
2025,BWA,Status,Feasibility study,1
2001,CAN,Status,DEMO,2
2007,CAN,Status,DEMO,3
2009,CAN,Status,DEMO,4
2010,CAN,Status,Operational,1
2011,CAN,Status,Operational,2
2015,CAN,Status,DEMO,5
2015,CAN,Status,Operational,3
2017,CAN,Status,Operational,4
2019,CAN,Status,Operational,6
2020,CAN,Status,Operational,9
2023,CAN,Status,Operational,10
2024,CAN,Status,DEMO,6
2024,CAN,Status,FID/Construction,3
2025,CAN,Status,Concept,1
2025,CAN,Status,Feasibility study,3
2025,CAN,Status,FID/Construction,5
2026,CAN,Status,Feasibility study,5
2026,CAN,Status,FID/Construction,6
2027,CAN,Status,Concept,2
2027,CAN,Status,Feasibility study,7
2028,CAN,Status,Feasibility study,12
2029,CAN,Status,Feasibility study,13
2029,CAN,Status,FID/Construction,7
2030,CAN,Status,Concept,4
2030,CAN,Status,Feasibility study,14
2012,CHE,Status,DEMO,1
2014,CHE,Status,DEMO,2
2015,CHE,Status,DEMO,5
2019,CHE,Status,Operational,1
2020,CHE,Status,Operational,2
2022,CHE,Status,Operational,4
2023,CHE,Status,Operational,5
2024,CHE,Status,FID/Construction,1
2024,CHE,Status,Operational,6
2025,CHE,Status,Feasibility study,2
2017,CHL,Status,Operational,1
2021,CHL,Status,Operational,2
2022,CHL,Status,Operational,4
2023,CHL,Status,Operational,6
2024,CHL,Status,DEMO,1
2024,CHL,Status,Feasibility study,2
2024,CHL,Status,Operational,7
2025,CHL,Status,Concept,3
2025,CHL,Status,Feasibility study,10
2025,CHL,Status,FID/Construction,1
2026,CHL,Status,Concept,4
2026,CHL,Status,Feasibility study,11
2027,CHL,Status,Concept,9
2027,CHL,Status,Feasibility study,15
2028,CHL,Status,Feasibility study,19
2029,CHL,Status,Concept,10
2030,CHL,Status,Concept,12
2030,CHL,Status,Feasibility study,21
2031,CHL,Status,Concept,13
2032,CHL,Status,Concept,15
2033,CHL,Status,Concept,17
2015,CHN,Status,Decommisioned,1
2015,CHN,Status,Operational,2
2017,CHN,Status,Operational,3
2018,CHN,Status,Operational,4
2019,CHN,Status,Operational,6
2020,CHN,Status,DEMO,2
2020,CHN,Status,Operational,8
2021,CHN,Status,Operational,12
2022,CHN,Status,DEMO,4
2022,CHN,Status,Operational,17
2023,CHN,Status,DEMO,5
2023,CHN,Status,FID/Construction,1
2023,CHN,Status,Operational,26
2024,CHN,Status,DEMO,6
2024,CHN,Status,Feasibility study,1
2024,CHN,Status,FID/Construction,17
2025,CHN,Status,Feasibility study,7
2025,CHN,Status,FID/Construction,25
2026,CHN,Status,Concept,2
2026,CHN,Status,Feasibility study,12
2026,CHN,Status,FID/Construction,32
2027,CHN,Status,Feasibility study,14
2027,CHN,Status,FID/Construction,34
2028,CHN,Status,Concept,3
2028,CHN,Status,Feasibility study,15
2029,CHN,Status,Feasibility study,16
2030,CHN,Status,Concept,4
2035,CHN,Status,Concept,5
2011,COK,Status,DEMO,1
2022,COL,Status,Operational,3
2023,COL,Status,Operational,4
2024,COL,Status,FID/Construction,2
2025,COL,Status,Feasibility study,1
2026,COL,Status,Concept,2
2027,COL,Status,Concept,6
2027,COL,Status,Feasibility study,8
2030,COL,Status,Concept,7
2030,COL,Status,Feasibility study,12
2030,COL,Status,FID/Construction,3
2032,COL,Status,Feasibility study,15
2033,COL,Status,Feasibility study,16
2040,COL,Status,Concept,9
2017,CRI,Status,Operational,1
2025,CRI,Status,Feasibility study,1
2028,CRI,Status,Concept,1
2028,CRI,Status,Feasibility study,2
2025,CYP,Status,Concept,1
2029,CYP,Status,Feasibility study,1
2024,CZE,Status,FID/Construction,1
2025,CZE,Status,Feasibility study,1
2026,CZE,Status,Feasibility study,2
2028,CZE,Status,FID/Construction,2
2030,CZE,Status,Feasibility study,4
2003,DEU,Status,DEMO,1
2005,DEU,Status,DEMO,2
2006,DEU,Status,DEMO,3
2007,DEU,Status,DEMO,4
2008,DEU,Status,DEMO,5
2009,DEU,Status,DEMO,6
2009,DEU,Status,Operational,1
2011,DEU,Status,DEMO,9
2011,DEU,Status,Operational,4
2012,DEU,Status,DEMO,13
2012,DEU,Status,Operational,8
2013,DEU,Status,DEMO,16
2013,DEU,Status,Operational,13
2014,DEU,Status,DEMO,17
2014,DEU,Status,Operational,16
2015,DEU,Status,DEMO,22
2015,DEU,Status,Operational,18
2016,DEU,Status,DEMO,25
2016,DEU,Status,Operational,21
2017,DEU,Status,DEMO,27
2017,DEU,Status,Operational,24
2018,DEU,Status,Operational,30
2019,DEU,Status,DEMO,29
2019,DEU,Status,Operational,35
2020,DEU,Status,Operational,42
2021,DEU,Status,DEMO,31
2021,DEU,Status,Operational,48
2022,DEU,Status,DEMO,32
2022,DEU,Status,Operational,50
2023,DEU,Status,DEMO,39
2023,DEU,Status,Operational,54
2024,DEU,Status,Concept,1
2024,DEU,Status,DEMO,40
2024,DEU,Status,Feasibility study,2
2024,DEU,Status,FID/Construction,11
2024,DEU,Status,Operational,58
2025,DEU,Status,Concept,3
2025,DEU,Status,Feasibility study,13
2025,DEU,Status,FID/Construction,22
2026,DEU,Status,Concept,5
2026,DEU,Status,Feasibility study,20
2026,DEU,Status,FID/Construction,28
2027,DEU,Status,Concept,6
2027,DEU,Status,Feasibility study,30
2027,DEU,Status,FID/Construction,31
2028,DEU,Status,Concept,10
2028,DEU,Status,Feasibility study,35
2028,DEU,Status,FID/Construction,33
2029,DEU,Status,Concept,13
2030,DEU,Status,Concept,17
2030,DEU,Status,Feasibility study,37
2035,DEU,Status,Concept,18
2035,DEU,Status,Feasibility study,38
2007,DNK,Status,DEMO,1
2008,DNK,Status,DEMO,2
2010,DNK,Status,DEMO,4
2010,DNK,Status,Operational,2
2011,DNK,Status,DEMO,8
2013,DNK,Status,DEMO,9
2013,DNK,Status,Operational,6
2014,DNK,Status,DEMO,11
2015,DNK,Status,DEMO,13
2015,DNK,Status,Operational,7
2017,DNK,Status,DEMO,14
2020,DNK,Status,Operational,10
2021,DNK,Status,DEMO,15
2022,DNK,Status,DEMO,16
2022,DNK,Status,Operational,11
2024,DNK,Status,Feasibility study,1
2024,DNK,Status,FID/Construction,3
2024,DNK,Status,Operational,13
2025,DNK,Status,Concept,1
2025,DNK,Status,Feasibility study,4
2025,DNK,Status,FID/Construction,7
2026,DNK,Status,Concept,3
2026,DNK,Status,Feasibility study,5
2027,DNK,Status,Concept,5
2027,DNK,Status,Feasibility study,7
2028,DNK,Status,Feasibility study,9
2030,DNK,Status,Concept,6
2030,DNK,Status,Feasibility study,12
2028,DOM,Status,Concept,1
2000,EGY,Status,Decommisioned,1
2022,EGY,Status,Operational,1
2025,EGY,Status,Concept,2
2026,EGY,Status,Feasibility study,4
2027,EGY,Status,Concept,3
2027,EGY,Status,Feasibility study,5
2028,EGY,Status,Feasibility study,6
2029,EGY,Status,Concept,6
2030,EGY,Status,Concept,7
2030,EGY,Status,Feasibility study,7
2032,EGY,Status,Concept,8
2000,ESP,Status,DEMO,1
2004,ESP,Status,DEMO,2
2006,ESP,Status,DEMO,3
2007,ESP,Status,DEMO,4
2008,ESP,Status,DEMO,7
2010,ESP,Status,DEMO,8
2011,ESP,Status,DEMO,9
2013,ESP,Status,DEMO,10
2014,ESP,Status,DEMO,11
2015,ESP,Status,Operational,1
2018,ESP,Status,Operational,2
2019,ESP,Status,DEMO,12
2022,ESP,Status,Operational,7
2023,ESP,Status,Operational,12
2024,ESP,Status,DEMO,13
2024,ESP,Status,Feasibility study,1
2024,ESP,Status,FID/Construction,6
2025,ESP,Status,Concept,3
2025,ESP,Status,Feasibility study,12
2025,ESP,Status,FID/Construction,11
2026,ESP,Status,Concept,7
2026,ESP,Status,Feasibility study,34
2026,ESP,Status,FID/Construction,12
2027,ESP,Status,Feasibility study,42
2027,ESP,Status,FID/Construction,14
2028,ESP,Status,Concept,10
2028,ESP,Status,Feasibility study,55
2029,ESP,Status,Concept,11
2029,ESP,Status,Feasibility study,57
2030,ESP,Status,Concept,19
2030,ESP,Status,Feasibility study,59
2031,ESP,Status,Concept,21
2031,ESP,Status,Feasibility study,60
2010,EST,Status,Operational,1
2019,EST,Status,Operational,3
2025,EST,Status,Concept,1
2025,EST,Status,Feasibility study,1
2028,EST,Status,Feasibility study,2
2030,EST,Status,Concept,3
2014,FIN,Status,Operational,1
2019,FIN,Status,DEMO,2
2020,FIN,Status,Operational,2
2023,FIN,Status,DEMO,3
2024,FIN,Status,DEMO,4
2024,FIN,Status,FID/Construction,1
2024,FIN,Status,Operational,3
2025,FIN,Status,Feasibility study,3
2025,FIN,Status,FID/Construction,3
2026,FIN,Status,Feasibility study,13
2026,FIN,Status,FID/Construction,5
2027,FIN,Status,Feasibility study,21
2028,FIN,Status,Concept,1
2028,FIN,Status,Feasibility study,22
2029,FIN,Status,Concept,2
2029,FIN,Status,Feasibility study,24
2030,FIN,Status,Concept,3
2030,FIN,Status,Feasibility study,30
2000,FRA,Status,DEMO,1
2009,FRA,Status,DEMO,2
2012,FRA,Status,DEMO,4
2014,FRA,Status,DEMO,5
2015,FRA,Status,Operational,1
2016,FRA,Status,DEMO,6
2017,FRA,Status,Operational,3
2018,FRA,Status,DEMO,8
2018,FRA,Status,Operational,5
2019,FRA,Status,Operational,7
2020,FRA,Status,DEMO,10
2021,FRA,Status,DEMO,11
2021,FRA,Status,Operational,12
2022,FRA,Status,DEMO,12
2022,FRA,Status,Operational,13
2023,FRA,Status,DEMO,14
2023,FRA,Status,Operational,20
2024,FRA,Status,Feasibility study,3
2024,FRA,Status,FID/Construction,4
2024,FRA,Status,Operational,25
2025,FRA,Status,Concept,4
2025,FRA,Status,Feasibility study,14
2025,FRA,Status,FID/Construction,10
2026,FRA,Status,Concept,9
2026,FRA,Status,Feasibility study,16
2026,FRA,Status,FID/Construction,13
2027,FRA,Status,Concept,11
2027,FRA,Status,Feasibility study,25
2027,FRA,Status,FID/Construction,14
2028,FRA,Status,Concept,16
2028,FRA,Status,Feasibility study,34
2029,FRA,Status,Feasibility study,39
2030,FRA,Status,Concept,22
2030,FRA,Status,Feasibility study,44
2031,FRA,Status,Feasibility study,45
2004,GBR,Status,Operational,1
2005,GBR,Status,Operational,2
2008,GBR,Status,Operational,3
2010,GBR,Status,DEMO,1
2011,GBR,Status,DEMO,2
2012,GBR,Status,DEMO,3
2012,GBR,Status,Operational,4
2015,GBR,Status,DEMO,4
2016,GBR,Status,Operational,5
2017,GBR,Status,Operational,6
2018,GBR,Status,Decommisioned,1
2018,GBR,Status,Operational,8
2019,GBR,Status,Decommisioned,2
2019,GBR,Status,Operational,9
2020,GBR,Status,Operational,10
2021,GBR,Status,Operational,11
2023,GBR,Status,DEMO,5
2023,GBR,Status,Operational,13
2024,GBR,Status,FID/Construction,5
2024,GBR,Status,Operational,14
2024,GBR,Status,Other/Unknown,1
2025,GBR,Status,DEMO,6
2025,GBR,Status,Feasibility study,5
2025,GBR,Status,FID/Construction,15
2025,GBR,Status,Other/Unknown,2
2026,GBR,Status,Concept,2
2026,GBR,Status,Feasibility study,16
2026,GBR,Status,FID/Construction,30
2027,GBR,Status,Concept,3
2027,GBR,Status,Feasibility study,24
2027,GBR,Status,FID/Construction,31
2028,GBR,Status,Concept,10
2028,GBR,Status,Feasibility study,38
2028,GBR,Status,FID/Construction,35
2029,GBR,Status,Concept,11
2029,GBR,Status,Feasibility study,41
2030,GBR,Status,Concept,25
2030,GBR,Status,Feasibility study,54
2030,GBR,Status,FID/Construction,36
2030,GBR,Status,Other/Unknown,3
2032,GBR,Status,Concept,27
2034,GBR,Status,Concept,28
2035,GBR,Status,Concept,31
2035,GBR,Status,Feasibility study,55
2006,GRC,Status,DEMO,1
2008,GRC,Status,DEMO,2
2009,GRC,Status,DEMO,3
2010,GRC,Status,DEMO,5
2012,GRC,Status,Operational,1
2021,GRC,Status,Operational,2
2022,GRC,Status,Operational,3
2025,GRC,Status,Concept,1
2025,GRC,Status,Feasibility study,1
2027,GRC,Status,Feasibility study,2
2028,GRC,Status,Concept,2
2030,GRC,Status,Concept,3
2028,HRV,Status,Feasibility study,1
2023,HUN,Status,Operational,1
2024,HUN,Status,FID/Construction,1
2024,HUN,Status,Operational,2
2023,IDN,Status,Operational,1
2024,IDN,Status,FID/Construction,1
2025,IDN,Status,Feasibility study,1
2026,IDN,Status,Feasibility study,3
2027,IDN,Status,Concept,1
2027,IDN,Status,Feasibility study,4
2028,IDN,Status,Concept,2
2030,IDN,Status,Concept,5
2030,IDN,Status,Feasibility study,5
2005,IND,Status,Operational,1
2012,IND,Status,Operational,2
2013,IND,Status,DEMO,1
2014,IND,Status,Operational,3
2015,IND,Status,DEMO,2
2015,IND,Status,Operational,6
2021,IND,Status,Operational,7
2022,IND,Status,DEMO,3
2022,IND,Status,Operational,8
2023,IND,Status,Operational,9
2024,IND,Status,Feasibility study,2
2024,IND,Status,FID/Construction,5
2024,IND,Status,Operational,14
2025,IND,Status,Concept,4
2025,IND,Status,Feasibility study,8
2025,IND,Status,FID/Construction,6
2026,IND,Status,Concept,7
2026,IND,Status,Feasibility study,15
2027,IND,Status,Concept,13
2027,IND,Status,Feasibility study,26
2027,IND,Status,FID/Construction,7
2028,IND,Status,Concept,14
2028,IND,Status,Feasibility study,28
2029,IND,Status,Concept,15
2030,IND,Status,Concept,21
2030,IND,Status,Feasibility study,32
2032,IND,Status,Feasibility study,33
2033,IND,Status,Concept,22
2040,IND,Status,Feasibility study,34
2025,IRL,Status,FID/Construction,1
2026,IRL,Status,Feasibility study,4
2026,IRL,Status,FID/Construction,2
2027,IRL,Status,FID/Construction,3
2028,IRL,Status,Feasibility study,5
2030,IRL,Status,Concept,3
2009,IRN,Status,Operational,1
2003,ISL,Status,DEMO,1
2012,ISL,Status,Operational,1
2018,ISL,Status,Operational,2
2025,ISL,Status,Concept,1
2026,ISL,Status,Feasibility study,2
2028,ISL,Status,Concept,2
2028,ISL,Status,Feasibility study,3
2004,ITA,Status,DEMO,1
2007,ITA,Status,DEMO,2
2013,ITA,Status,DEMO,3
2014,ITA,Status,Operational,1
2016,ITA,Status,DEMO,4
2016,ITA,Status,Operational,2
2018,ITA,Status,Operational,4
2025,ITA,Status,Feasibility study,3
2026,ITA,Status,Concept,4
2026,ITA,Status,Feasibility study,15
2026,ITA,Status,FID/Construction,3
2027,ITA,Status,Concept,5
2027,ITA,Status,Feasibility study,17
2028,ITA,Status,Feasibility study,19
2029,ITA,Status,Feasibility study,21
2030,ITA,Status,Concept,6
2030,ITA,Status,Feasibility study,23
2031,ITA,Status,Concept,8
2028,JOR,Status,Feasibility study,1
2030,JOR,Status,Concept,1
2003,JPN,Status,DEMO,1
2005,JPN,Status,DEMO,2
2015,JPN,Status,DEMO,3
2016,JPN,Status,DEMO,5
2016,JPN,Status,Operational,2
2017,JPN,Status,DEMO,7
2017,JPN,Status,Operational,5
2018,JPN,Status,Operational,8
2019,JPN,Status,DEMO,8
2019,JPN,Status,Operational,11
2020,JPN,Status,DEMO,9
2020,JPN,Status,Operational,16
2021,JPN,Status,Operational,17
2023,JPN,Status,Operational,18
2024,JPN,Status,DEMO,11
2024,JPN,Status,Operational,19
2025,JPN,Status,Feasibility study,2
2025,JPN,Status,FID/Construction,1
2030,JPN,Status,Concept,2
2032,KAZ,Status,Feasibility study,1
2025,KEN,Status,Feasibility study,1
2030,KEN,Status,Feasibility study,2
2023,KOR,Status,DEMO,1
2023,KOR,Status,Operational,1
2025,KOR,Status,Concept,1
2025,KOR,Status,DEMO,2
2025,KOR,Status,Feasibility study,3
2025,KOR,Status,FID/Construction,1
2026,KOR,Status,Concept,2
2026,KOR,Status,Feasibility study,4
2027,KOR,Status,DEMO,3
2027,KOR,Status,Feasibility study,5
2030,KOR,Status,Concept,5
2018,LBN,Status,Operational,1
2024,LTU,Status,DEMO,1
2027,LTU,Status,Feasibility study,1
2025,LVA,Status,Concept,1
2030,LVA,Status,Concept,3
2025,MAR,Status,Concept,1
2025,MAR,Status,Feasibility study,1
2026,MAR,Status,Feasibility study,2
2027,MAR,Status,Concept,2
2028,MAR,Status,Concept,3
2028,MAR,Status,Feasibility study,3
2030,MAR,Status,Concept,5
2030,MAR,Status,Feasibility study,4
2032,MAR,Status,Concept,6
2025,MEX,Status,Feasibility study,1
2026,MEX,Status,Feasibility study,3
2027,MEX,Status,Concept,1
2028,MEX,Status,Concept,4
2030,MEX,Status,Concept,5
2028,MRT,Status,Concept,2
2029,MRT,Status,Feasibility study,2
2031,MRT,Status,Feasibility study,3
2033,MRT,Status,Concept,3
2037,MRT,Status,Feasibility study,4
2006,MYS,Status,DEMO,1
2019,MYS,Status,Operational,1
2026,MYS,Status,FID/Construction,1
2027,MYS,Status,Concept,1
2028,MYS,Status,Feasibility study,1
2024,NAM,Status,FID/Construction,3
2024,NAM,Status,Operational,1
2026,NAM,Status,Feasibility study,1
2027,NAM,Status,Feasibility study,5
2029,NAM,Status,Feasibility study,6
2032,NAM,Status,Concept,1
2032,NAM,Status,Feasibility study,7
2003,NLD,Status,DEMO,1
2005,NLD,Status,Operational,1
2008,NLD,Status,DEMO,2
2011,NLD,Status,Operational,2
2013,NLD,Status,DEMO,3
2019,NLD,Status,DEMO,4
2021,NLD,Status,Operational,3
2022,NLD,Status,Operational,7
2023,NLD,Status,DEMO,8
2023,NLD,Status,Operational,9
2024,NLD,Status,FID/Construction,2
2024,NLD,Status,Operational,10
2025,NLD,Status,Feasibility study,10
2025,NLD,Status,FID/Construction,7
2026,NLD,Status,DEMO,10
2026,NLD,Status,Feasibility study,21
2026,NLD,Status,FID/Construction,10
2027,NLD,Status,Concept,4
2027,NLD,Status,Feasibility study,30
2028,NLD,Status,Concept,7
2028,NLD,Status,Feasibility study,38
2029,NLD,Status,Concept,9
2030,NLD,Status,Concept,13
2030,NLD,Status,Feasibility study,48
2031,NLD,Status,Concept,14
2032,NLD,Status,Concept,15
2033,NLD,Status,Concept,16
2040,NLD,Status,Concept,17
2043,NLD,Status,Concept,18
2000,NOR,Status,Operational,1
2003,NOR,Status,DEMO,1
2004,NOR,Status,DEMO,2
2010,NOR,Status,DEMO,3
2013,NOR,Status,Operational,3
2016,NOR,Status,Operational,4
2017,NOR,Status,Operational,5
2020,NOR,Status,Decommisioned,1
2021,NOR,Status,Operational,6
2022,NOR,Status,Operational,7
2023,NOR,Status,Operational,8
2024,NOR,Status,FID/Construction,3
2024,NOR,Status,Operational,10
2025,NOR,Status,DEMO,4
2025,NOR,Status,Feasibility study,3
2025,NOR,Status,FID/Construction,6
2026,NOR,Status,Concept,1
2026,NOR,Status,Feasibility study,9
2026,NOR,Status,FID/Construction,7
2027,NOR,Status,Concept,2
2027,NOR,Status,Feasibility study,19
2027,NOR,Status,FID/Construction,8
2028,NOR,Status,Concept,3
2028,NOR,Status,Feasibility study,27
2028,NOR,Status,FID/Construction,10
2029,NOR,Status,Concept,6
2029,NOR,Status,Feasibility study,28
2030,NOR,Status,Concept,8
2030,NOR,Status,Feasibility study,29
2030,NOR,Status,FID/Construction,11
2032,NOR,Status,Concept,9
2008,NZL,Status,DEMO,1
2009,NZL,Status,DEMO,2
2011,NZL,Status,DEMO,3
2021,NZL,Status,Operational,1
2022,NZL,Status,DEMO,4
2025,NZL,Status,Feasibility study,1
2025,NZL,Status,FID/Construction,1
2027,NZL,Status,Feasibility study,4
2024,OMN,Status,Feasibility study,1
2025,OMN,Status,Concept,1
2025,OMN,Status,Feasibility study,2
2026,OMN,Status,Concept,2
2027,OMN,Status,FID/Construction,1
2030,OMN,Status,Concept,3
2030,OMN,Status,Feasibility study,8
2038,OMN,Status,Feasibility study,9
2027,PAN,Status,Feasibility study,1
1965,PER,Status,Operational,1
2023,PER,Status,Operational,2
2027,PER,Status,Concept,1
2030,PER,Status,Feasibility study,1
2032,PER,Status,Concept,2
2019,POL,Status,Operational,1
2021,POL,Status,Operational,2
2024,POL,Status,FID/Construction,2
2025,POL,Status,Feasibility study,1
2026,POL,Status,FID/Construction,3
2027,POL,Status,Feasibility study,2
2028,POL,Status,Feasibility study,3
2030,POL,Status,Concept,1
2030,POL,Status,Feasibility study,7
2003,PRT,Status,DEMO,1
2022,PRT,Status,DEMO,2
2023,PRT,Status,DEMO,3
2023,PRT,Status,Operational,1
2024,PRT,Status,FID/Construction,1
2025,PRT,Status,Feasibility study,8
2025,PRT,Status,FID/Construction,7
2026,PRT,Status,Feasibility study,11
2027,PRT,Status,Concept,1
2027,PRT,Status,Feasibility study,15
2028,PRT,Status,Concept,2
2028,PRT,Status,Feasibility study,17
2029,PRT,Status,Concept,3
2029,PRT,Status,DEMO,4
2029,PRT,Status,Feasibility study,18
2030,PRT,Status,Concept,7
2030,PRT,Status,Feasibility study,19
2035,PRT,Status,Concept,8
2040,PRT,Status,Concept,9
2026,PRY,Status,Feasibility study,2
2027,PRY,Status,Feasibility study,4
2028,PRY,Status,Feasibility study,5
2026,QAT,Status,FID/Construction,1
2025,ROU,Status,Feasibility study,1
2026,ROU,Status,Feasibility study,2
2028,ROU,Status,FID/Construction,1
2030,ROU,Status,Concept,1
2022,RUS,Status,Operational,1
2026,SAU,Status,FID/Construction,1
2019,SGP,Status,Operational,4
2024,SGP,Status,Feasibility study,1
2025,SGP,Status,DEMO,1
2026,SGP,Status,Feasibility study,2
2028,SRB,Status,Feasibility study,1
2025,SVK,Status,Feasibility study,3
2030,SVK,Status,Feasibility study,4
2035,SVK,Status,Concept,1
2000,SVN,Status,Operational,2
2021,SVN,Status,Operational,3
2026,SVN,Status,FID/Construction,1
1992,SWE,Status,Operational,1
2003,SWE,Status,DEMO,1
2015,SWE,Status,DEMO,2
2018,SWE,Status,Operational,2
2019,SWE,Status,Operational,3
2021,SWE,Status,Operational,4
2023,SWE,Status,Operational,5
2024,SWE,Status,DEMO,3
2024,SWE,Status,Feasibility study,1
2025,SWE,Status,Concept,2
2025,SWE,Status,Feasibility study,3
2025,SWE,Status,FID/Construction,3
2026,SWE,Status,DEMO,4
2026,SWE,Status,Feasibility study,6
2027,SWE,Status,Concept,4
2027,SWE,Status,Feasibility study,8
2028,SWE,Status,Feasibility study,9
2030,SWE,Status,Concept,7
2012,THA,Status,DEMO,1
2018,THA,Status,Operational,1
2027,TTO,Status,Feasibility study,1
2030,TUN,Status,Concept,1
2030,TUN,Status,Feasibility study,1
2035,TUN,Status,Concept,2
2007,TUR,Status,DEMO,1
2008,TUR,Status,DEMO,2
2009,TUR,Status,DEMO,3
2011,TUR,Status,DEMO,4
2011,TUR,Status,Operational,1
2021,TWN,Status,Operational,1
2029,UGA,Status,Feasibility study,1
2025,URY,Status,Feasibility study,1
