year,geo,disagg_type,disagg,value
2015,BRA,Fossil Fuel Type,Coal,0
2016,BRA,Fossil Fuel Type,Petroleum,2.6
2016,BRA,Fossil Fuel Type,Natural gas,0.4
2016,BRA,Fossil Fuel Type,Coal,0
2017,BRA,Fossil Fuel Type,Petroleum,2.7
2017,BRA,Fossil Fuel Type,Natural gas,0.5
2017,BRA,Fossil Fuel Type,Coal,0
2018,BRA,Fossil Fuel Type,Petroleum,2.4
2018,BRA,Fossil Fuel Type,Natural gas,0.4
2018,BRA,Fossil Fuel Type,Coal,0
2019,BRA,Fossil Fuel Type,Petroleum,2.2
2019,BRA,Fossil Fuel Type,Natural gas,0.3
2019,BRA,Fossil Fuel Type,Coal,0
2020,BRA,Fossil Fuel Type,Petroleum,1.7
2020,BRA,Fossil Fuel Type,Natural gas,0.2
2020,BRA,Fossil Fuel Type,Coal,0
2021,BRA,Fossil Fuel Type,Petroleum,1.6
2021,BRA,Fossil Fuel Type,Natural gas,0.2
2021,BRA,Fossil Fuel Type,Coal,0
2022,BRA,Fossil Fuel Type,Petroleum,1.7
2022,BRA,Fossil Fuel Type,Natural gas,0.2
2022,BRA,Fossil Fuel Type,Coal,0
2023,BRA,Fossil Fuel Type,Petroleum,1.8
2023,BRA,Fossil Fuel Type,Natural gas,0.2
2023,BRA,Fossil Fuel Type,Coal,0
2010,BRB,Fossil Fuel Type,Coal,0
2010,BRB,Fossil Fuel Type,Natural gas,0
2010,BRB,Fossil Fuel Type,Petroleum,0
2011,BRB,Fossil Fuel Type,Coal,0
2011,BRB,Fossil Fuel Type,Natural gas,0
2011,BRB,Fossil Fuel Type,Petroleum,0
2012,BRB,Fossil Fuel Type,Coal,0
2012,BRB,Fossil Fuel Type,Natural gas,0
2012,BRB,Fossil Fuel Type,Petroleum,0
2013,BRB,Fossil Fuel Type,Coal,0
2013,BRB,Fossil Fuel Type,Natural gas,0
2013,BRB,Fossil Fuel Type,Petroleum,0
2014,BRB,Fossil Fuel Type,Coal,0
2014,BRB,Fossil Fuel Type,Natural gas,0
2014,BRB,Fossil Fuel Type,Petroleum,0
2015,BRB,Fossil Fuel Type,Coal,0
2015,BRB,Fossil Fuel Type,Natural gas,0
2015,BRB,Fossil Fuel Type,Petroleum,0
2016,BRB,Fossil Fuel Type,Coal,0
2016,BRB,Fossil Fuel Type,Natural gas,0
2016,BRB,Fossil Fuel Type,Petroleum,0
2017,BRB,Fossil Fuel Type,Coal,0
2017,BRB,Fossil Fuel Type,Natural gas,0
2017,BRB,Fossil Fuel Type,Petroleum,0
2018,BRB,Fossil Fuel Type,Coal,0
2018,BRB,Fossil Fuel Type,Natural gas,0
2018,BRB,Fossil Fuel Type,Petroleum,0
2019,BRB,Fossil Fuel Type,Coal,0
2019,BRB,Fossil Fuel Type,Natural gas,0
2019,BRB,Fossil Fuel Type,Petroleum,0
2020,BRB,Fossil Fuel Type,Coal,0
2020,BRB,Fossil Fuel Type,Natural gas,0
2020,BRB,Fossil Fuel Type,Petroleum,0
2021,BRB,Fossil Fuel Type,Coal,0
2021,BRB,Fossil Fuel Type,Natural gas,0
2021,BRB,Fossil Fuel Type,Petroleum,0
2022,BRB,Fossil Fuel Type,Coal,0
2022,BRB,Fossil Fuel Type,Natural gas,0
2022,BRB,Fossil Fuel Type,Petroleum,0
2023,BRB,Fossil Fuel Type,Coal,0
2023,BRB,Fossil Fuel Type,Natural gas,0
2023,BRB,Fossil Fuel Type,Petroleum,0
2010,BRN,Fossil Fuel Type,Coal,0
2010,BRN,Fossil Fuel Type,Natural gas,0
2010,BRN,Fossil Fuel Type,Petroleum,0
2011,BRN,Fossil Fuel Type,Coal,0
2011,BRN,Fossil Fuel Type,Natural gas,0
2011,BRN,Fossil Fuel Type,Petroleum,0
2012,BRN,Fossil Fuel Type,Coal,0
2012,BRN,Fossil Fuel Type,Natural gas,0
2012,BRN,Fossil Fuel Type,Petroleum,0
2013,BRN,Fossil Fuel Type,Coal,0
2013,BRN,Fossil Fuel Type,Natural gas,0
2013,BRN,Fossil Fuel Type,Petroleum,0
2014,BRN,Fossil Fuel Type,Coal,0
2014,BRN,Fossil Fuel Type,Natural gas,0
2014,BRN,Fossil Fuel Type,Petroleum,0
2015,BRN,Fossil Fuel Type,Coal,0
2015,BRN,Fossil Fuel Type,Natural gas,0
2015,BRN,Fossil Fuel Type,Petroleum,0
2016,BRN,Fossil Fuel Type,Coal,0
2016,BRN,Fossil Fuel Type,Natural gas,0
2016,BRN,Fossil Fuel Type,Petroleum,0
2017,BRN,Fossil Fuel Type,Coal,0
2017,BRN,Fossil Fuel Type,Natural gas,0
2017,BRN,Fossil Fuel Type,Petroleum,0
2018,BRN,Fossil Fuel Type,Coal,0
2018,BRN,Fossil Fuel Type,Natural gas,0
2018,BRN,Fossil Fuel Type,Petroleum,0
2019,BRN,Fossil Fuel Type,Coal,0
2019,BRN,Fossil Fuel Type,Natural gas,0
2019,BRN,Fossil Fuel Type,Petroleum,0
2020,BRN,Fossil Fuel Type,Coal,0
2020,BRN,Fossil Fuel Type,Natural gas,0
2020,BRN,Fossil Fuel Type,Petroleum,0
2021,BRN,Fossil Fuel Type,Coal,0
2021,BRN,Fossil Fuel Type,Natural gas,0
2021,BRN,Fossil Fuel Type,Petroleum,0
2022,BRN,Fossil Fuel Type,Coal,0
2022,BRN,Fossil Fuel Type,Natural gas,0
2022,BRN,Fossil Fuel Type,Petroleum,0
2023,BRN,Fossil Fuel Type,Coal,0
2023,BRN,Fossil Fuel Type,Natural gas,0
2023,BRN,Fossil Fuel Type,Petroleum,0
2010,BTN,Fossil Fuel Type,Coal,0
2010,BTN,Fossil Fuel Type,Natural gas,0
2010,BTN,Fossil Fuel Type,Petroleum,0
2011,BTN,Fossil Fuel Type,Coal,0
2011,BTN,Fossil Fuel Type,Natural gas,0
2011,BTN,Fossil Fuel Type,Petroleum,0
2012,BTN,Fossil Fuel Type,Coal,0
2012,BTN,Fossil Fuel Type,Natural gas,0
2012,BTN,Fossil Fuel Type,Petroleum,0
2013,BTN,Fossil Fuel Type,Coal,0
2013,BTN,Fossil Fuel Type,Natural gas,0
2013,BTN,Fossil Fuel Type,Petroleum,0
2014,BTN,Fossil Fuel Type,Coal,0
2014,BTN,Fossil Fuel Type,Natural gas,0
2014,BTN,Fossil Fuel Type,Petroleum,0
2015,BTN,Fossil Fuel Type,Coal,0
2015,BTN,Fossil Fuel Type,Natural gas,0
2015,BTN,Fossil Fuel Type,Petroleum,0
2016,BTN,Fossil Fuel Type,Coal,0
2016,BTN,Fossil Fuel Type,Natural gas,0
2016,BTN,Fossil Fuel Type,Petroleum,0
2017,BTN,Fossil Fuel Type,Coal,0
2017,BTN,Fossil Fuel Type,Natural gas,0
2017,BTN,Fossil Fuel Type,Petroleum,0
2018,BTN,Fossil Fuel Type,Coal,0
2018,BTN,Fossil Fuel Type,Natural gas,0
2018,BTN,Fossil Fuel Type,Petroleum,0
2019,BTN,Fossil Fuel Type,Coal,0
2019,BTN,Fossil Fuel Type,Natural gas,0
2019,BTN,Fossil Fuel Type,Petroleum,0
2020,BTN,Fossil Fuel Type,Coal,0
2020,BTN,Fossil Fuel Type,Natural gas,0
2020,BTN,Fossil Fuel Type,Petroleum,0
2021,BTN,Fossil Fuel Type,Coal,0
2021,BTN,Fossil Fuel Type,Natural gas,0
2021,BTN,Fossil Fuel Type,Petroleum,0
2022,BTN,Fossil Fuel Type,Coal,0
2022,BTN,Fossil Fuel Type,Natural gas,0
2022,BTN,Fossil Fuel Type,Petroleum,0
2023,BTN,Fossil Fuel Type,Coal,0
2023,BTN,Fossil Fuel Type,Natural gas,0
2023,BTN,Fossil Fuel Type,Petroleum,0
2010,BWA,Fossil Fuel Type,Coal,0
2010,BWA,Fossil Fuel Type,Natural gas,0
2010,BWA,Fossil Fuel Type,Petroleum,0
2011,BWA,Fossil Fuel Type,Coal,0
2011,BWA,Fossil Fuel Type,Natural gas,0
2011,BWA,Fossil Fuel Type,Petroleum,0
2012,BWA,Fossil Fuel Type,Coal,0
2012,BWA,Fossil Fuel Type,Natural gas,0
2012,BWA,Fossil Fuel Type,Petroleum,0
2013,BWA,Fossil Fuel Type,Coal,0
2013,BWA,Fossil Fuel Type,Natural gas,0
2013,BWA,Fossil Fuel Type,Petroleum,0
2014,BWA,Fossil Fuel Type,Coal,0
2014,BWA,Fossil Fuel Type,Natural gas,0
2014,BWA,Fossil Fuel Type,Petroleum,0
2015,BWA,Fossil Fuel Type,Coal,0
2015,BWA,Fossil Fuel Type,Natural gas,0
2015,BWA,Fossil Fuel Type,Petroleum,0
2016,BWA,Fossil Fuel Type,Coal,0
2016,BWA,Fossil Fuel Type,Natural gas,0
2016,BWA,Fossil Fuel Type,Petroleum,0
2017,BWA,Fossil Fuel Type,Coal,0
2017,BWA,Fossil Fuel Type,Natural gas,0
2017,BWA,Fossil Fuel Type,Petroleum,0
2018,BWA,Fossil Fuel Type,Coal,0
2018,BWA,Fossil Fuel Type,Natural gas,0
2018,BWA,Fossil Fuel Type,Petroleum,0
2019,BWA,Fossil Fuel Type,Coal,0
2019,BWA,Fossil Fuel Type,Natural gas,0
2019,BWA,Fossil Fuel Type,Petroleum,0
2020,BWA,Fossil Fuel Type,Coal,0
2020,BWA,Fossil Fuel Type,Natural gas,0
2020,BWA,Fossil Fuel Type,Petroleum,0
2021,BWA,Fossil Fuel Type,Coal,0
2021,BWA,Fossil Fuel Type,Natural gas,0
2021,BWA,Fossil Fuel Type,Petroleum,0
2022,BWA,Fossil Fuel Type,Coal,0
2022,BWA,Fossil Fuel Type,Natural gas,0
2022,BWA,Fossil Fuel Type,Petroleum,0
2023,BWA,Fossil Fuel Type,Coal,0
2023,BWA,Fossil Fuel Type,Natural gas,0
2023,BWA,Fossil Fuel Type,Petroleum,0
2010,CAF,Fossil Fuel Type,Coal,0
2010,CAF,Fossil Fuel Type,Natural gas,0
2010,CAF,Fossil Fuel Type,Petroleum,0
2011,CAF,Fossil Fuel Type,Coal,0
2011,CAF,Fossil Fuel Type,Natural gas,0
2011,CAF,Fossil Fuel Type,Petroleum,0
2012,CAF,Fossil Fuel Type,Coal,0
2012,CAF,Fossil Fuel Type,Natural gas,0
2012,CAF,Fossil Fuel Type,Petroleum,0
2013,CAF,Fossil Fuel Type,Coal,0
2013,CAF,Fossil Fuel Type,Natural gas,0
2013,CAF,Fossil Fuel Type,Petroleum,0
2014,CAF,Fossil Fuel Type,Coal,0
2014,CAF,Fossil Fuel Type,Natural gas,0
2014,CAF,Fossil Fuel Type,Petroleum,0
2015,CAF,Fossil Fuel Type,Coal,0
2015,CAF,Fossil Fuel Type,Natural gas,0
2015,CAF,Fossil Fuel Type,Petroleum,0
2016,CAF,Fossil Fuel Type,Coal,0
2016,CAF,Fossil Fuel Type,Natural gas,0
2016,CAF,Fossil Fuel Type,Petroleum,0
2017,CAF,Fossil Fuel Type,Coal,0
2017,CAF,Fossil Fuel Type,Natural gas,0
2017,CAF,Fossil Fuel Type,Petroleum,0
2018,CAF,Fossil Fuel Type,Coal,0
2018,CAF,Fossil Fuel Type,Natural gas,0
2018,CAF,Fossil Fuel Type,Petroleum,0
2019,CAF,Fossil Fuel Type,Coal,0
2019,CAF,Fossil Fuel Type,Natural gas,0
2019,CAF,Fossil Fuel Type,Petroleum,0
2020,CAF,Fossil Fuel Type,Coal,0
2020,CAF,Fossil Fuel Type,Natural gas,0
2020,CAF,Fossil Fuel Type,Petroleum,0
2021,CAF,Fossil Fuel Type,Coal,0
2021,CAF,Fossil Fuel Type,Natural gas,0
2021,CAF,Fossil Fuel Type,Petroleum,0
2022,CAF,Fossil Fuel Type,Coal,0
2022,CAF,Fossil Fuel Type,Natural gas,0
2022,CAF,Fossil Fuel Type,Petroleum,0
2023,CAF,Fossil Fuel Type,Coal,0
2023,CAF,Fossil Fuel Type,Natural gas,0
2023,CAF,Fossil Fuel Type,Petroleum,0
2010,CAN,Fossil Fuel Type,Petroleum,1.5
2010,CAN,Fossil Fuel Type,Natural gas,1.0
2010,CAN,Fossil Fuel Type,Coal,0.0
2011,CAN,Fossil Fuel Type,Petroleum,0.6
2011,CAN,Fossil Fuel Type,Natural gas,0.4
2011,CAN,Fossil Fuel Type,Coal,0.0
2012,CAN,Fossil Fuel Type,Petroleum,0.6
2012,CAN,Fossil Fuel Type,Natural gas,0.5
2012,CAN,Fossil Fuel Type,Coal,0.0
2013,CAN,Fossil Fuel Type,Petroleum,0.9
2013,CAN,Fossil Fuel Type,Natural gas,0.8
2013,CAN,Fossil Fuel Type,Coal,0.1
2014,CAN,Fossil Fuel Type,Natural gas,0.9
2014,CAN,Fossil Fuel Type,Petroleum,0.9
2014,CAN,Fossil Fuel Type,Coal,0.0
2015,CAN,Fossil Fuel Type,Petroleum,0.5
2015,CAN,Fossil Fuel Type,Natural gas,0.4
2015,CAN,Fossil Fuel Type,Coal,0.0
2016,CAN,Fossil Fuel Type,Petroleum,0.6
2016,CAN,Fossil Fuel Type,Natural gas,0.5
2016,CAN,Fossil Fuel Type,Coal,0.0
2017,CAN,Fossil Fuel Type,Petroleum,0.7
2017,CAN,Fossil Fuel Type,Natural gas,0.7
2017,CAN,Fossil Fuel Type,Coal,0
2018,CAN,Fossil Fuel Type,Natural gas,0.6
2018,CAN,Fossil Fuel Type,Petroleum,0.5
2018,CAN,Fossil Fuel Type,Coal,0.0
2019,CAN,Fossil Fuel Type,Natural gas,0.4
2019,CAN,Fossil Fuel Type,Petroleum,0.3
2019,CAN,Fossil Fuel Type,Coal,0.0
2020,CAN,Fossil Fuel Type,Natural gas,0.4
2020,CAN,Fossil Fuel Type,Petroleum,0.2
2020,CAN,Fossil Fuel Type,Coal,0.0
2021,CAN,Fossil Fuel Type,Natural gas,1.0
2021,CAN,Fossil Fuel Type,Petroleum,0.4
2021,CAN,Fossil Fuel Type,Coal,0.0
2022,CAN,Fossil Fuel Type,Natural gas,1.0
2022,CAN,Fossil Fuel Type,Petroleum,0.3
2022,CAN,Fossil Fuel Type,Coal,0.0
2023,CAN,Fossil Fuel Type,Natural gas,0.3
2023,CAN,Fossil Fuel Type,Petroleum,0.3
2023,CAN,Fossil Fuel Type,Coal,0.0
2010,CHE,Fossil Fuel Type,Coal,0
2010,CHE,Fossil Fuel Type,Natural gas,0
2010,CHE,Fossil Fuel Type,Petroleum,0
2011,CHE,Fossil Fuel Type,Coal,0
2011,CHE,Fossil Fuel Type,Natural gas,0
2011,CHE,Fossil Fuel Type,Petroleum,0
2012,CHE,Fossil Fuel Type,Coal,0
2012,CHE,Fossil Fuel Type,Natural gas,0
2012,CHE,Fossil Fuel Type,Petroleum,0
2013,CHE,Fossil Fuel Type,Coal,0
2013,CHE,Fossil Fuel Type,Natural gas,0
2013,CHE,Fossil Fuel Type,Petroleum,0
2014,CHE,Fossil Fuel Type,Coal,0
2014,CHE,Fossil Fuel Type,Natural gas,0
2014,CHE,Fossil Fuel Type,Petroleum,0
2015,CHE,Fossil Fuel Type,Coal,0
2015,CHE,Fossil Fuel Type,Natural gas,0
2015,CHE,Fossil Fuel Type,Petroleum,0
2016,CHE,Fossil Fuel Type,Coal,0
2016,CHE,Fossil Fuel Type,Natural gas,0
2016,CHE,Fossil Fuel Type,Petroleum,0
2017,CHE,Fossil Fuel Type,Coal,0
2017,CHE,Fossil Fuel Type,Natural gas,0
2017,CHE,Fossil Fuel Type,Petroleum,0
2018,CHE,Fossil Fuel Type,Coal,0
2018,CHE,Fossil Fuel Type,Natural gas,0
2018,CHE,Fossil Fuel Type,Petroleum,0
2019,CHE,Fossil Fuel Type,Coal,0
2019,CHE,Fossil Fuel Type,Natural gas,0
2019,CHE,Fossil Fuel Type,Petroleum,0
2020,CHE,Fossil Fuel Type,Coal,0
2020,CHE,Fossil Fuel Type,Natural gas,0
2020,CHE,Fossil Fuel Type,Petroleum,0
2021,CHE,Fossil Fuel Type,Coal,0
2021,CHE,Fossil Fuel Type,Natural gas,0
2021,CHE,Fossil Fuel Type,Petroleum,0
2022,CHE,Fossil Fuel Type,Coal,0
2022,CHE,Fossil Fuel Type,Natural gas,0
2022,CHE,Fossil Fuel Type,Petroleum,0
2023,CHE,Fossil Fuel Type,Coal,0
2023,CHE,Fossil Fuel Type,Natural gas,0
2023,CHE,Fossil Fuel Type,Petroleum,0
2010,CHL,Fossil Fuel Type,Coal,0
2010,CHL,Fossil Fuel Type,Natural gas,0
2010,CHL,Fossil Fuel Type,Petroleum,0
2011,CHL,Fossil Fuel Type,Coal,0
2011,CHL,Fossil Fuel Type,Natural gas,0
2011,CHL,Fossil Fuel Type,Petroleum,0
2012,CHL,Fossil Fuel Type,Coal,0
2012,CHL,Fossil Fuel Type,Natural gas,0
2012,CHL,Fossil Fuel Type,Petroleum,0
2013,CHL,Fossil Fuel Type,Coal,0
2013,CHL,Fossil Fuel Type,Natural gas,0
2013,CHL,Fossil Fuel Type,Petroleum,0
2014,CHL,Fossil Fuel Type,Coal,0
2014,CHL,Fossil Fuel Type,Natural gas,0
2014,CHL,Fossil Fuel Type,Petroleum,0
2015,CHL,Fossil Fuel Type,Coal,0
2015,CHL,Fossil Fuel Type,Natural gas,0
2015,CHL,Fossil Fuel Type,Petroleum,0
2016,CHL,Fossil Fuel Type,Coal,0
2016,CHL,Fossil Fuel Type,Natural gas,0
2016,CHL,Fossil Fuel Type,Petroleum,0
2017,CHL,Fossil Fuel Type,Coal,0
2017,CHL,Fossil Fuel Type,Natural gas,0
2017,CHL,Fossil Fuel Type,Petroleum,0
2018,CHL,Fossil Fuel Type,Coal,0
2018,CHL,Fossil Fuel Type,Natural gas,0
2018,CHL,Fossil Fuel Type,Petroleum,0
2019,CHL,Fossil Fuel Type,Coal,0
2019,CHL,Fossil Fuel Type,Natural gas,0
2019,CHL,Fossil Fuel Type,Petroleum,0
2020,CHL,Fossil Fuel Type,Coal,0
2020,CHL,Fossil Fuel Type,Natural gas,0
2020,CHL,Fossil Fuel Type,Petroleum,0
2021,CHL,Fossil Fuel Type,Coal,0
2021,CHL,Fossil Fuel Type,Natural gas,0
2021,CHL,Fossil Fuel Type,Petroleum,0
2022,CHL,Fossil Fuel Type,Coal,0
2022,CHL,Fossil Fuel Type,Natural gas,0
2022,CHL,Fossil Fuel Type,Petroleum,0
2023,CHL,Fossil Fuel Type,Coal,0
2023,CHL,Fossil Fuel Type,Natural gas,0
2023,CHL,Fossil Fuel Type,Petroleum,0
2010,CHN,Fossil Fuel Type,Petroleum,0.8
2010,CHN,Fossil Fuel Type,Natural gas,0.5
2010,CHN,Fossil Fuel Type,Coal,0.3
2011,CHN,Fossil Fuel Type,Petroleum,2.0
2011,CHN,Fossil Fuel Type,Natural gas,0.2
2011,CHN,Fossil Fuel Type,Coal,0.2
2012,CHN,Fossil Fuel Type,Petroleum,1.5
2012,CHN,Fossil Fuel Type,Coal,0.4
2012,CHN,Fossil Fuel Type,Natural gas,0.3
2013,CHN,Fossil Fuel Type,Coal,2.0
2013,CHN,Fossil Fuel Type,Petroleum,1.6
2013,CHN,Fossil Fuel Type,Natural gas,0.3
2014,CHN,Fossil Fuel Type,Petroleum,3.1
2014,CHN,Fossil Fuel Type,Coal,2.0
2014,CHN,Fossil Fuel Type,Natural gas,0.4
2015,CHN,Fossil Fuel Type,Coal,2.5
2015,CHN,Fossil Fuel Type,Petroleum,2.0
2015,CHN,Fossil Fuel Type,Natural gas,0.7
2016,CHN,Fossil Fuel Type,Coal,2.0
2016,CHN,Fossil Fuel Type,Petroleum,1.8
2016,CHN,Fossil Fuel Type,Natural gas,1.3
2017,CHN,Fossil Fuel Type,Natural gas,1.3
2017,CHN,Fossil Fuel Type,Petroleum,1.2
2017,CHN,Fossil Fuel Type,Coal,0.8
2018,CHN,Fossil Fuel Type,Petroleum,1.8
2018,CHN,Fossil Fuel Type,Natural gas,1.4
2018,CHN,Fossil Fuel Type,Coal,0.7
2019,CHN,Fossil Fuel Type,Petroleum,1.7
2019,CHN,Fossil Fuel Type,Natural gas,1.4
2019,CHN,Fossil Fuel Type,Coal,0.8
2020,CHN,Fossil Fuel Type,Petroleum,1.9
2020,CHN,Fossil Fuel Type,Natural gas,1.5
2020,CHN,Fossil Fuel Type,Coal,0.8
2021,CHN,Fossil Fuel Type,Petroleum,1.8
2021,CHN,Fossil Fuel Type,Natural gas,1.4
2021,CHN,Fossil Fuel Type,Coal,0.9
2022,CHN,Fossil Fuel Type,Petroleum,2.5
2022,CHN,Fossil Fuel Type,Natural gas,1.4
2022,CHN,Fossil Fuel Type,Coal,1.1
2023,CHN,Fossil Fuel Type,Petroleum,3.0
2023,CHN,Fossil Fuel Type,Natural gas,1.5
2023,CHN,Fossil Fuel Type,Coal,1.1
2010,CIV,Fossil Fuel Type,Coal,0
2010,CIV,Fossil Fuel Type,Natural gas,0
2010,CIV,Fossil Fuel Type,Petroleum,0
2011,CIV,Fossil Fuel Type,Coal,0
2011,CIV,Fossil Fuel Type,Natural gas,0
2011,CIV,Fossil Fuel Type,Petroleum,0
2012,CIV,Fossil Fuel Type,Coal,0
2012,CIV,Fossil Fuel Type,Natural gas,0
2012,CIV,Fossil Fuel Type,Petroleum,0
2013,CIV,Fossil Fuel Type,Coal,0
2013,CIV,Fossil Fuel Type,Natural gas,0
2013,CIV,Fossil Fuel Type,Petroleum,0
2014,CIV,Fossil Fuel Type,Coal,0
2014,CIV,Fossil Fuel Type,Natural gas,0
2014,CIV,Fossil Fuel Type,Petroleum,0
2015,CIV,Fossil Fuel Type,Coal,0
2015,CIV,Fossil Fuel Type,Natural gas,0
2015,CIV,Fossil Fuel Type,Petroleum,0
2016,CIV,Fossil Fuel Type,Coal,0
2016,CIV,Fossil Fuel Type,Natural gas,0
2016,CIV,Fossil Fuel Type,Petroleum,0
2017,CIV,Fossil Fuel Type,Coal,0
2017,CIV,Fossil Fuel Type,Natural gas,0
2017,CIV,Fossil Fuel Type,Petroleum,0
2018,CIV,Fossil Fuel Type,Coal,0
2018,CIV,Fossil Fuel Type,Natural gas,0
2018,CIV,Fossil Fuel Type,Petroleum,0
2019,CIV,Fossil Fuel Type,Coal,0
2019,CIV,Fossil Fuel Type,Natural gas,0
2019,CIV,Fossil Fuel Type,Petroleum,0
2020,CIV,Fossil Fuel Type,Coal,0
2020,CIV,Fossil Fuel Type,Natural gas,0
2020,CIV,Fossil Fuel Type,Petroleum,0
2021,CIV,Fossil Fuel Type,Coal,0
2021,CIV,Fossil Fuel Type,Natural gas,0
2021,CIV,Fossil Fuel Type,Petroleum,0
2022,CIV,Fossil Fuel Type,Coal,0
2022,CIV,Fossil Fuel Type,Natural gas,0
2022,CIV,Fossil Fuel Type,Petroleum,0
2023,CIV,Fossil Fuel Type,Coal,0
2023,CIV,Fossil Fuel Type,Natural gas,0
2023,CIV,Fossil Fuel Type,Petroleum,0
2010,CMR,Fossil Fuel Type,Coal,0
2010,CMR,Fossil Fuel Type,Natural gas,0
2010,CMR,Fossil Fuel Type,Petroleum,0
2011,CMR,Fossil Fuel Type,Coal,0
2011,CMR,Fossil Fuel Type,Natural gas,0
2011,CMR,Fossil Fuel Type,Petroleum,0
2012,CMR,Fossil Fuel Type,Coal,0
2012,CMR,Fossil Fuel Type,Natural gas,0
2012,CMR,Fossil Fuel Type,Petroleum,0
2013,CMR,Fossil Fuel Type,Coal,0
2013,CMR,Fossil Fuel Type,Natural gas,0
2013,CMR,Fossil Fuel Type,Petroleum,0
2014,CMR,Fossil Fuel Type,Coal,0
2014,CMR,Fossil Fuel Type,Natural gas,0
2014,CMR,Fossil Fuel Type,Petroleum,0
2015,CMR,Fossil Fuel Type,Coal,0
2015,CMR,Fossil Fuel Type,Natural gas,0
2015,CMR,Fossil Fuel Type,Petroleum,0
2016,CMR,Fossil Fuel Type,Coal,0
2016,CMR,Fossil Fuel Type,Natural gas,0
2016,CMR,Fossil Fuel Type,Petroleum,0
2017,CMR,Fossil Fuel Type,Coal,0
2017,CMR,Fossil Fuel Type,Natural gas,0
2017,CMR,Fossil Fuel Type,Petroleum,0
2018,CMR,Fossil Fuel Type,Coal,0
2018,CMR,Fossil Fuel Type,Natural gas,0
2018,CMR,Fossil Fuel Type,Petroleum,0
2019,CMR,Fossil Fuel Type,Coal,0
2019,CMR,Fossil Fuel Type,Natural gas,0
2019,CMR,Fossil Fuel Type,Petroleum,0
2020,CMR,Fossil Fuel Type,Coal,0
2020,CMR,Fossil Fuel Type,Natural gas,0
2020,CMR,Fossil Fuel Type,Petroleum,0
2021,CMR,Fossil Fuel Type,Coal,0
2021,CMR,Fossil Fuel Type,Natural gas,0
2021,CMR,Fossil Fuel Type,Petroleum,0
2022,CMR,Fossil Fuel Type,Coal,0
2022,CMR,Fossil Fuel Type,Natural gas,0
2022,CMR,Fossil Fuel Type,Petroleum,0
2023,CMR,Fossil Fuel Type,Coal,0
2023,CMR,Fossil Fuel Type,Natural gas,0
2023,CMR,Fossil Fuel Type,Petroleum,0
2010,COD,Fossil Fuel Type,Coal,0
2010,COD,Fossil Fuel Type,Natural gas,0
2010,COD,Fossil Fuel Type,Petroleum,0
2011,COD,Fossil Fuel Type,Coal,0
2011,COD,Fossil Fuel Type,Natural gas,0
2011,COD,Fossil Fuel Type,Petroleum,0
2012,COD,Fossil Fuel Type,Coal,0
2012,COD,Fossil Fuel Type,Natural gas,0
2012,COD,Fossil Fuel Type,Petroleum,0
2013,COD,Fossil Fuel Type,Coal,0
2013,COD,Fossil Fuel Type,Natural gas,0
2013,COD,Fossil Fuel Type,Petroleum,0
2014,COD,Fossil Fuel Type,Coal,0
2014,COD,Fossil Fuel Type,Natural gas,0
2014,COD,Fossil Fuel Type,Petroleum,0
2015,COD,Fossil Fuel Type,Coal,0
2015,COD,Fossil Fuel Type,Natural gas,0
2015,COD,Fossil Fuel Type,Petroleum,0
2016,COD,Fossil Fuel Type,Coal,0
2016,COD,Fossil Fuel Type,Natural gas,0
2016,COD,Fossil Fuel Type,Petroleum,0
2017,COD,Fossil Fuel Type,Coal,0
2017,COD,Fossil Fuel Type,Natural gas,0
2017,COD,Fossil Fuel Type,Petroleum,0
2018,COD,Fossil Fuel Type,Coal,0
2018,COD,Fossil Fuel Type,Natural gas,0
2018,COD,Fossil Fuel Type,Petroleum,0
2019,COD,Fossil Fuel Type,Coal,0
2019,COD,Fossil Fuel Type,Natural gas,0
2019,COD,Fossil Fuel Type,Petroleum,0
2020,COD,Fossil Fuel Type,Coal,0
2020,COD,Fossil Fuel Type,Natural gas,0
2020,COD,Fossil Fuel Type,Petroleum,0
2021,COD,Fossil Fuel Type,Coal,0
2021,COD,Fossil Fuel Type,Natural gas,0
2021,COD,Fossil Fuel Type,Petroleum,0
2022,COD,Fossil Fuel Type,Coal,0
2022,COD,Fossil Fuel Type,Natural gas,0
2022,COD,Fossil Fuel Type,Petroleum,0
2023,COD,Fossil Fuel Type,Coal,0
2023,COD,Fossil Fuel Type,Natural gas,0
2023,COD,Fossil Fuel Type,Petroleum,0
2010,COG,Fossil Fuel Type,Coal,0
2010,COG,Fossil Fuel Type,Natural gas,0
2010,COG,Fossil Fuel Type,Petroleum,0
2011,COG,Fossil Fuel Type,Coal,0
2011,COG,Fossil Fuel Type,Natural gas,0
2011,COG,Fossil Fuel Type,Petroleum,0
2012,COG,Fossil Fuel Type,Coal,0
2012,COG,Fossil Fuel Type,Natural gas,0
2012,COG,Fossil Fuel Type,Petroleum,0
2013,COG,Fossil Fuel Type,Coal,0
2013,COG,Fossil Fuel Type,Natural gas,0
2013,COG,Fossil Fuel Type,Petroleum,0
2014,COG,Fossil Fuel Type,Coal,0
2014,COG,Fossil Fuel Type,Natural gas,0
2014,COG,Fossil Fuel Type,Petroleum,0
2015,COG,Fossil Fuel Type,Coal,0
2015,COG,Fossil Fuel Type,Natural gas,0
